Chunk ID,Text,Page Range,Line Range,Filename
365,教育部臺教高（二）字第1090012940號函備查第40條；109.04.13 ,"(16, 16)","(581, 582)",data/ntu.pdf
366,教育部臺教高（二）字第1090042713號函備查第39條109.06.12 ,"(16, 16)","(582, 583)",data/ntu.pdf
367,108學年度第2學期第2次教務會議通過；109.06.13 ,"(16, 16)","(583, 583)",data/ntu.pdf
368,108學年度第2學期第2次校務會議報告；109.06.17公告修正第1、4、17-1、41-1、66-1、68、69、72、75、78-1、78-2條、第四篇第四章章名、第79、91條及新增第88-1條；109.07.29 ,"(16, 16)","(583, 585)",data/ntu.pdf
369,教育部臺教高(二)字第1090093760號函備查第1條、第4條、第17條之1、第41條之1、第66條之1、第68條、第69條、第72條、第75條、第78條之1、第78條之2、第四篇章名、第79條、第79條之1、第91條109.10.23 ,"(16, 16)","(585, 588)",data/ntu.pdf
370,109學年度第1學期第1次教務會議通過；109.10.24 ,"(16, 16)","(588, 588)",data/ntu.pdf
371,109學年度第1學期第1次校務會議報告；109.10.28公告修正第8、28、31、40、88、88-1條，,"(16, 16)","(588, 589)",data/ntu.pdf
372,刪除第56、59、60、63條。,"(16, 16)","(589, 589)",data/ntu.pdf
373,110.02.09 教育部臺教高(二)字第1090177216號函備查第8、28、31、40、88及刪除之第56、59、60、63條110.03.19 109學年度第2學期第1次教務會議通過；110.03.20 109學年度第2學期第1次校務會議報告；110.03.31公告修正第11、17、17-1、19-1、23、29、41-1、53-1、65、66、67、72、75、78-1、88-1、92條。,"(16, 16)","(589, 593)",data/ntu.pdf
374,110.06.11教育部臺教高(二)字第1100062865號函備查前揭條文110.06.18 109學年度第2學期第2次教務會議通過；110.06.19 109學年度第2學期第2次校務會議報告；110.06.24公告修正第11-1、12、17-1、19-1、31、32、41-1、43、46、69、74、76、78、78-1、80、90條。,"(16, 16)","(593, 596)",data/ntu.pdf
375,110.08.16教育部臺教高(二)字第110105347號函備查前揭條文110.10.22 110學年度第1學期第1次教務會議通過；110.10.23 110學年度第1學期第1次校務會議報告；110.11.08公告修正第20條。,"(16, 16)","(596, 598)",data/ntu.pdf
376,111.02.14教育部臺教高(二)字第1112200390號函備查前揭條文111.01.07 110學年度第1學期第2次教務會議通過；111.01.08 110學年度第1學期第2次校務會議報告；111.01.10公告修正第17、39、40-1、40-2、40-3、40-4、52條及第五章。,"(16, 16)","(598, 600)",data/ntu.pdf
377,111.01.27教育部臺教高(二)字第1110008169號函備查前揭條文111.10.14 111學年度第1學期第1次教務會議通過；111.10.15 111學年度第1學期第1次校務會議報告；111.10.31公告修正第52、69條及80條。,"(16, 16)","(600, 603)",data/ntu.pdf
378,112.02.13教育部臺教高(二)字第1120002550號函備查前揭條文113.03.22 112學年度第2學期第1次教務會議通過；113.03.23  112學年度第2學期第1次校務會議報告；113.03.27公告修正第16-2、19-1、39、40、41、49、71條。,"(16, 16)","(603, 606)",data/ntu.pdf
